boundary,states,,,,,,,,,,,,
feature,State of Nevada,,,,,,,,,,,,
center,"-117.0227, 38.502",,,,,,,,,,,,
scenario,Medium (RCP 4.5),,,,,,,,,,,,
climate indicator,Precipitation,,,,,,,,,,,,
units,inch,,,,,,,,,,,,
,,,,,CanESM2 (Average),,,,CNRM-CM5 (Cool/Wet),,,HadGEM2-ES (Warm/Dry),MIROC5 (Complement)
year,ModeledRCP4.5RangeMin,ModeledRCP4.5RangeMax,Observed,ACCESS1-0,CanESM2  ,CCSM4,CESM1-BGC,CMCC-CMS,CNRM-CM5  ,GFDL-CM3,HadGEM2-CC,HadGEM2-ES  ,MIROC5  
1950,5.487764853,16.7636685,9.438558178,14.29674566,5.97544139,10.62907339,11.23096404,13.6894122,11.72241271,7.446561772,10.59457388,9.599562415,10.44406759
1951,5.402121326,15.61149975,10.23065858,9.590248747,13.29200272,11.71687058,8.969358598,8.290164153,12.18293467,9.566850458,10.05732461,11.11847816,12.20112729
1952,5.38078033,18.38714958,11.96951518,6.44437805,10.02728674,9.923939464,8.593030021,9.646933572,15.22772679,8.867346691,10.39181487,15.92933499,11.33058898
1953,5.568071168,17.3387552,6.864199928,9.296385203,10.60008779,11.1945573,10.86258082,8.199461215,12.33828637,8.179506993,10.72405431,14.60447921,8.164515676
1954,5.756085733,17.9066195,8.814451868,10.89458026,10.13976683,8.535236906,6.410486167,12.54551603,7.512935963,11.24965467,9.556470771,13.90451133,9.644106212
1955,5.28885741,15.32429855,10.5215023,9.771567643,13.49309403,12.02122441,9.553774224,10.7006278,9.851023142,9.733404995,10.32123932,11.80414241,8.30329229
1956,5.978002367,17.29928441,8.308526069,11.58462278,10.9884068,8.779796124,8.436081352,10.84209775,9.26295137,13.57728624,8.643555515,8.572969634,10.7480195
1957,5.91377599,19.00942272,12.05806288,8.628309497,14.18905325,7.07037401,13.17271787,8.174478644,10.57495392,10.26119941,8.83895388,11.93445508,11.47034791
1958,6.085663761,16.76417548,10.25521056,10.49119391,9.00183232,10.72762485,10.74810416,9.842453563,9.755683099,13.05612395,13.70708316,8.550585083,12.58391808
1959,4.328458131,16.89843362,6.864401883,8.688450474,8.378793854,10.04237166,8.994550606,12.7822135,9.516577073,9.525663785,9.60997258,14.45481421,11.367895
1960,6.795358215,19.45182751,9.187077301,9.914532313,9.742789558,11.98784725,9.267300548,12.34379257,9.035707826,14.36060801,10.7939637,12.34298978,13.66470999
1961,5.983511248,16.47164218,8.868069456,12.06078618,10.70345984,12.45324294,10.27428579,7.949200863,10.04478814,12.49372498,14.12772833,11.41350817,8.060000263
1962,5.695602022,17.19623014,9.864368127,13.6563129,10.08033782,10.24063542,8.727335238,10.47740515,8.471398953,14.98495736,9.685522142,12.09251687,9.136358618
1963,4.505145324,18.06400491,12.78126026,11.11593181,4.790849767,9.050999645,8.455784837,9.459658864,14.77765769,6.577969483,11.34285373,6.534707895,7.782342573
1964,5.323939432,17.47720272,10.54983339,9.636207283,14.11591571,14.965588,9.731954567,13.53913115,10.54598659,10.1027047,9.906796427,9.880130765,10.12812032
1965,5.779609911,17.56139856,13.32796047,9.356448252,15.54350007,10.42971425,15.56264352,11.08123582,11.67711913,12.68256105,14.0346354,7.640486016,14.96672974
1966,4.367476157,16.94359623,7.019817058,11.02205297,13.52054728,4.973196832,6.938848013,9.767342147,11.09208749,9.816379058,11.50215762,6.200273141,9.004397868
1967,5.206973565,19.45764535,11.92585079,8.383769717,9.163953019,8.55999252,9.287976004,17.54692211,8.06534368,11.89543534,14.12176273,11.67909298,8.195344708
1968,5.116610204,19.88251369,10.14314506,10.88458958,7.794782849,9.76042966,8.352845998,12.59273325,11.24444474,10.43503705,13.12314901,13.29881972,8.097003909
1969,5.41459115,19.7779899,13.13686388,13.09397719,16.15546893,10.9296534,14.71762005,9.599167193,10.03148947,15.20078372,9.020285807,18.72547251,7.967235987
1970,6.490002621,17.74265876,11.04514083,8.631889636,8.529099686,10.6317688,8.211738501,13.87260898,13.46010201,10.78918469,13.33950955,11.17180495,11.39771623
1971,5.295918882,16.62716551,11.4861573,9.895251872,7.47118354,9.437470514,13.58710836,11.17385895,9.757761992,8.149271926,11.65409573,9.571022883,9.837113577
1972,6.237497794,17.54503427,9.130593399,10.45864888,12.40802341,8.737548305,10.45527916,10.06769175,11.99185901,7.144538612,9.54863633,7.673428046,8.948430148
1973,5.066153645,16.85063544,11.10514164,14.08578957,14.04345114,13.21077324,8.876065839,5.33718122,10.51491741,6.584579305,7.745120529,9.464752147,10.66238157
1974,6.332866253,18.40264822,8.174783419,10.44878996,12.53652981,17.64906108,9.041037225,9.457802985,12.89729431,12.01998002,8.651125099,7.984407814,11.17533483
1975,6.844278119,18.82016887,11.19098216,12.39123258,10.56785121,9.866348726,15.75564858,13.3264435,12.74430489,12.45134362,14.77386355,7.715386279,14.32287437
1976,5.544800228,18.30799501,10.36239703,16.77344427,10.44844572,7.741850099,9.933840277,11.57047468,11.2331387,6.059405122,6.378637862,13.44634594,11.56118981
1977,4.802629631,17.2681527,10.22800303,6.183374553,14.33721865,7.19144243,10.12521023,11.75209162,9.47916983,7.567678188,11.87753855,11.51938595,7.640498426
1978,5.635310336,18.60335336,14.29378555,12.80530916,6.956579384,13.14725313,16.73611698,7.835091168,10.82046369,7.541156522,10.16776551,13.49604013,9.119392834
1979,5.391551948,18.42150259,10.3250205,17.63138789,9.181605916,10.78249526,10.00352018,10.95416509,8.817470747,14.75445136,8.376659079,12.57159959,14.07818213
1980,5.078617574,19.8359739,13.19173097,10.3952582,7.679131424,9.739052954,10.74634933,8.986333877,9.105451834,15.93309081,11.1023807,8.775206923,12.3397695
1981,5.945514018,19.85353829,10.89507681,8.293240117,9.705532792,7.828249316,19.85298499,11.70709727,11.1156224,8.815676991,8.122120744,10.88284442,12.48910765
1982,5.258317458,17.61234945,13.79649385,9.882006277,10.50604072,8.078515326,12.0091532,7.5751078,13.96168417,10.77807555,10.63559907,9.554569194,7.873867564
1983,4.924577153,19.78637537,18.43424517,9.775196911,10.60856699,12.16775476,10.99631613,10.71298809,10.15111986,12.16961228,7.634837167,8.831273039,10.14155099
1984,6.00474445,20.38608149,12.16406402,13.44538914,10.08825656,16.01448507,9.565614045,14.35606408,8.367555684,11.87455952,9.288087298,8.82109055,11.06421426
1985,5.424139696,20.15975647,8.835129301,8.62910954,16.93468341,8.342864203,6.583865072,10.02621384,14.78664166,9.350753121,15.36012827,8.995456828,15.34613629
1986,4.689658189,16.62444301,9.21561125,9.592877513,10.80183628,5.644122641,7.007412314,7.926444536,9.163753729,11.05032719,12.99657073,6.008682962,11.08963936
1987,5.914895044,17.92541627,12.31075121,8.238851321,9.224581819,8.992189458,9.987881791,9.028759939,10.88131098,10.66789661,12.93782603,7.488731426,9.454806664
1988,5.541512597,16.86929572,9.386330738,13.4342892,7.36198946,15.69101072,6.237457571,12.55891258,9.36383367,13.12610659,7.47756106,10.94448032,8.543506048
1989,6.40119564,17.17306111,7.682526132,8.940729823,11.3315357,8.293146385,10.99620659,12.3298986,10.46972205,14.76532222,11.78738048,14.19218455,11.15236677
1990,5.00976954,17.15764406,9.141033391,7.959308954,12.2788359,7.375541459,9.848136869,7.421043964,7.944423743,7.816180372,9.80275182,11.67430173,8.808430901
1991,5.967339339,15.84208029,9.852199209,9.459490015,9.50660166,12.38274998,7.436741082,11.2280462,9.86289787,10.92661248,8.538490151,9.770990615,11.70861607
1992,5.793147589,17.66435378,9.563559577,7.579721725,12.77404394,16.4649514,9.548862811,11.22668912,10.29557502,11.59205064,9.921055494,9.129237515,12.59046866
1993,5.520181525,18.49105151,10.48589637,9.17136741,13.62437329,8.909916596,15.33561998,11.62403513,10.09453194,11.48841292,12.72783543,11.23864945,17.49737482
1994,4.458547197,15.71512814,9.530135364,6.584729502,12.07215049,10.17794981,12.49532058,8.357216989,8.877817803,8.865097297,9.267549801,10.70721445,5.509654524
1995,5.84660515,15.91181106,13.79076668,9.124289637,12.29712678,7.698135394,10.55281583,8.911609868,13.63847597,8.492268923,9.577850062,10.49579203,7.586651108
1996,5.823571339,16.73419875,12.09684973,10.09474123,8.127188222,13.37727903,11.14470834,11.72951299,15.50210572,8.65554659,11.42352136,14.27881857,12.51725073
1997,5.422823615,18.09223054,10.13333243,13.28071516,11.6716549,15.33281842,10.45130583,16.323671,12.4764696,11.02390827,7.470810364,8.511166178,11.5117446
1998,4.336935074,16.14810085,17.01273348,14.62175834,7.080463486,13.88077429,9.229036534,7.442158448,10.73645752,8.309450424,8.806947103,12.61871346,11.73996848
1999,5.207613264,16.35644957,7.749222327,9.819845755,7.332711227,11.02134724,11.23299322,7.56456441,7.212417447,11.88707133,10.21312796,8.776807447,11.98106645
2000,5.874524285,19.2234109,10.37475813,15.57700509,9.097197949,9.263974413,13.41485669,9.902121143,9.969939149,10.37024455,12.82670834,12.39230371,8.524831594
2001,5.543488345,16.93431414,8.628342785,10.09562614,6.67388484,11.2568048,10.58433085,13.8407089,9.770431654,12.22161675,10.46756413,9.562759319,7.004255064
2002,5.683077448,18.8803104,5.987151721,8.355100865,7.570415944,10.59149112,11.01245698,7.403760339,8.797025892,11.89971051,11.70512682,10.0803717,12.22533296
2003,5.139592704,16.05289747,10.04843284,8.264068186,12.37412623,10.01063418,9.440757047,10.5659293,7.49595609,11.43033332,7.556142218,7.243951659,11.99532719
2004,5.330662486,17.74712944,11.08279278,14.48915804,9.216326666,10.38332715,7.367145412,11.27416419,9.82857487,7.897175595,11.00798312,7.729797902,9.662617075
2005,6.169208684,18.97439926,13.61098169,9.615957376,12.566779,11.73518176,18.35749239,8.205591098,8.583176809,8.435489049,11.090047,9.330098245,10.86008075
2006,4.87455613,19.53354155,9.152186587,10.97282298,8.738033351,8.322504613,12.46538755,17.92089155,8.974726288,9.750475206,8.818388211,5.659893707,5.970936998
2007,4.271056041,19.43918507,,11.28020988,6.238829332,11.13583745,11.14616407,9.447448191,9.084164421,11.37147233,9.657427471,10.18404414,8.558973403
2008,5.312242767,19.19668185,,7.283331412,9.578261834,17.24557263,8.612279132,8.037388877,16.330681,7.416286658,7.729926405,9.849369563,10.76314247
2009,5.252624553,18.10090057,,8.723145877,14.13597492,7.17540433,10.7596898,8.996145072,13.07385134,14.24455826,6.019681981,10.65001789,13.05928346
2010,5.607757143,16.20274427,,9.352856251,11.68667673,10.30260063,10.58631145,9.900641571,8.383465963,11.07110346,9.143559557,7.499169222,12.83367028
2011,5.875061717,19.36486523,,9.395814086,12.7084447,6.365587262,9.806320096,9.054489446,12.99216117,8.044504188,12.94669819,14.84922565,11.4991325
2012,5.649065796,15.91084452,,7.144950215,9.85305295,9.278994358,12.08437583,7.450966183,8.657238791,11.45786969,7.083875063,10.02081564,9.436923614
2013,4.958274902,15.64190929,,10.87611776,8.01515045,10.67383626,9.238081453,11.38726653,11.22951189,12.79486626,6.391247346,12.01589005,9.821627612
2014,5.612393081,18.16250782,,11.55554537,10.20338407,13.65954355,12.06651463,10.29197931,15.76572561,11.27322911,8.424849664,12.73498104,11.23172175
2015,5.680791928,18.45925081,,13.26601516,16.99738935,11.37799575,11.99136708,7.361895569,8.949003533,10.48929682,8.679494724,8.75441926,17.0682414
2016,5.022858608,18.62692203,,8.159847719,16.53025791,10.68022755,7.256559902,5.522915698,12.420002,8.554384081,13.2451815,12.23278641,8.526973901
2017,5.061748059,18.63528393,,12.63960942,10.79916006,9.395030431,8.108840694,10.80251157,10.6412722,8.547723118,12.38987865,16.77302735,8.726018573
2018,5.320531088,18.54167949,,10.00379006,6.081202841,12.10260404,15.84707703,10.85781896,14.06598445,15.00308454,11.25335281,14.59116926,10.30307378
2019,4.470430137,16.6910831,,9.537330755,13.74712027,15.15489727,10.45521399,8.769778715,7.417667642,10.8457929,11.17979407,11.72475696,10.43423449
2020,4.756702969,17.23239831,,5.128843022,10.55136616,8.269263566,11.745312,15.35221638,11.36236474,7.995116719,12.17239744,8.152305448,11.9396509
2021,5.178369099,17.61280114,,7.76770297,12.04700644,6.400589265,9.636140817,10.03426621,8.823191866,9.366420271,16.51589803,6.491100213,8.364196591
2022,4.916926753,18.63004778,,8.102212257,14.09306282,9.327608325,13.72624125,8.807047624,9.03488869,10.26098034,10.52441175,9.313823552,7.280414319
2023,4.536488677,17.70548753,,9.968174893,12.08266001,10.30778257,8.109423379,14.4803004,11.60601976,10.44148171,6.583709838,14.7612582,7.708856064
2024,4.680169954,15.79791003,,6.28140158,12.24841439,5.408812123,9.575536378,12.00619845,11.34924704,7.69041762,9.552288022,9.433105502,6.739204628
2025,5.901705915,19.34315737,,11.6236286,9.980065425,7.425728484,6.282387336,11.15769099,11.14642716,12.60410492,10.32121333,7.893349767,11.78149504
2026,4.381685789,17.39499418,,5.678812423,13.07461919,7.331340944,12.16044877,15.40496793,11.19194547,9.872786304,5.865079552,6.736302286,13.75727636
2027,5.168099532,16.89402405,,12.26196669,8.54696202,14.01800334,10.74604107,11.76548289,13.14715718,10.06725597,11.20788761,6.58775068,9.987399626
2028,5.176269412,19.26964497,,10.96637675,17.72093142,12.5615282,8.996689334,9.958044332,8.560142359,14.4263154,7.783004091,11.31017475,9.683149052
2029,5.577865906,18.5296365,,11.23064335,14.68985512,15.19565033,9.744717367,11.1874817,10.18116579,11.29639818,14.9202821,9.341375614,8.947331724
2030,5.629121141,23.20740755,,10.77928381,12.77938708,11.38245726,9.165950591,11.52328732,22.62659123,15.18844939,10.0345485,6.343589186,8.572492821
2031,5.326033134,17.52363336,,14.05053239,12.05428305,14.79864399,10.01755509,12.11367026,14.54477696,13.09971583,5.919238544,8.68859443,14.35701253
2032,5.600710937,16.80089123,,10.95477521,13.58549881,14.9405472,12.72050539,11.03027812,12.64131799,8.779342064,11.48409264,11.44210128,11.72514687
2033,5.614578081,19.84283795,,8.319050362,12.11641988,12.46841044,12.53117058,10.66306587,13.30052934,11.23360639,12.31405924,11.33375797,11.0769324
2034,5.752188263,19.02414529,,9.048878447,10.40143442,9.550173207,9.035687603,8.342896396,13.91763046,10.58129215,14.78763197,6.41936231,7.68537649
2035,5.380169533,17.69125727,,9.015325749,13.05604942,11.71213354,11.88572079,16.65140731,14.94089686,6.801210199,12.72457204,11.11684194,8.296018497
2036,4.326516158,18.26581911,,6.365967967,14.41769519,5.494579868,12.63040036,6.841902545,12.94617846,12.9954018,8.535655238,12.68716707,12.45625035
2037,4.0918544,21.66872166,,9.554464183,19.68425447,4.815764558,18.95073335,8.388270714,11.26261119,13.17826116,12.65137461,10.04363299,10.99637033
2038,5.740251413,18.93100612,,16.07661644,10.82091764,9.756868765,10.09386009,9.595098684,16.05628623,7.745237403,14.80423017,10.85261672,15.73017144
2039,5.025798625,18.42280002,,10.05376648,9.674802566,14.81317799,7.695183639,8.994975211,11.73282849,7.732518576,15.57165909,7.167918253,8.304898582
2040,5.659630715,18.6050845,,6.430625124,14.98497978,9.724422506,12.7935659,8.817258823,10.15833348,6.739983659,12.8051901,8.271754049,9.799908433
2041,4.427099929,17.51536195,,9.681254854,9.3418465,13.65773005,12.56835762,6.73341718,10.41136016,13.34279666,12.32741211,7.904198042,5.80424241
2042,5.361228223,19.76555957,,13.89075306,13.01381822,13.98876027,10.84101976,11.52936359,9.670368181,10.26455091,8.932327414,13.50898989,12.16937291
2043,5.329476654,19.78755878,,11.62430388,8.603475992,10.43324756,10.76558087,12.23407642,9.565576718,14.91886495,7.787203789,10.35299034,18.74011605
2044,4.717525121,18.61273207,,10.86816672,12.2533603,8.107523554,9.19866164,15.39629907,14.09258013,14.4212993,9.2213756,8.182223093,11.72240329
2045,4.443051122,16.4561472,,9.499898691,14.65038708,10.9584561,8.98691831,10.59410974,11.5998464,10.15792671,5.693956784,12.83785176,5.392131239
2046,4.567601714,17.45065617,,9.69524461,15.64621607,6.546471406,13.94587189,11.49328319,13.50269229,10.0978168,8.673529675,11.60467714,12.34037651
2047,5.281848972,17.9756287,,7.200495306,12.22332863,6.713016928,9.595999796,8.58107481,12.22759815,6.456328013,7.930896989,9.365907045,14.49340708
2048,5.245777313,17.70396391,,9.087983276,15.81422536,15.91476907,9.843113598,5.72952138,12.82255958,10.86898195,9.760953918,9.687794873,15.36651392
2049,5.126301375,18.271623,,10.96014875,11.02017059,13.71508469,10.63128437,17.0654805,11.22052453,14.15113789,12.2492552,11.20603907,5.275460486
2050,5.131989754,18.50962808,,11.78389575,12.49562093,9.664508727,10.47014096,7.160500504,15.31694515,7.671726074,10.67838244,14.08792716,7.345134768
2051,5.358560474,19.95179732,,6.403781519,11.28421743,6.955952131,15.7375079,6.756736409,14.41374046,9.498012918,13.80481823,9.064149244,6.142097542
2052,5.995641334,18.77190741,,16.56639642,13.50376826,10.42739289,8.001371549,8.939195675,9.745197947,12.72069673,13.06874652,11.73455629,9.708434455
2053,6.072369074,18.31807969,,9.793276639,10.02429759,9.848528696,10.43870501,11.80016421,8.489752504,9.022092521,15.18233925,12.96265161,10.75250919
2054,4.766174343,19.94252201,,6.012879075,12.74916614,7.377007737,10.2141646,6.304113815,11.4842405,10.0125256,9.138600083,10.16047872,15.20565173
2055,5.334533254,20.90498522,,17.91332699,13.18353454,9.839822534,12.35943863,7.65313312,16.98133205,11.90115704,12.84388849,11.67504815,10.6912215
2056,5.141711033,20.85848611,,13.56408023,12.4058845,9.775309207,14.27257169,10.67756666,11.97637706,10.80945582,12.34263421,8.413265497,9.693507328
2057,5.37164233,16.95097672,,14.63261001,12.76210685,8.241807018,14.97100717,7.651482225,8.260666459,10.78709225,12.41440613,9.84900524,8.058476424
2058,4.914215533,20.11808424,,8.540474181,14.22852238,10.52495378,9.307837041,11.9879851,12.79129568,11.7280497,11.5310608,8.9234908,9.190155676
2059,4.890545685,18.85855735,,8.146649912,15.32803396,12.43942031,9.872052326,8.38216963,17.41998803,9.674186045,9.817697986,9.049806058,15.49224991
2060,5.853088726,20.8610723,,8.592383482,15.02471105,15.52861059,8.933813279,9.02142215,19.67283438,9.8704949,15.45900358,10.42600355,14.00368894
2061,5.664360869,17.8329399,,7.308524758,13.42503452,12.1992867,13.20841323,13.84656496,12.39632644,8.717082607,11.04652403,9.576060248,8.535236906
2062,4.733231999,18.89989535,,9.481921711,14.69915977,11.06812345,9.036129691,6.946864252,9.98993696,10.99696316,12.5950611,11.6769136,5.421168778
2063,5.711117916,18.99670109,,11.74638803,9.91213126,14.43853444,10.04514047,9.627675153,13.36349841,14.96493992,14.63787324,7.759831818,8.509284384
2064,6.157287357,18.74233966,,14.31852383,10.08852491,8.891111986,18.5134452,13.50058765,11.53304196,9.640741035,13.375721,8.427380763,7.700217124
2065,5.241788689,19.27668328,,11.13679842,9.349992023,6.428934581,14.13065636,14.16151981,7.004842787,9.417177536,15.7894977,9.603287678,10.61441966
2066,6.304922911,18.58537864,,14.15677375,15.86426809,11.55134133,7.996214797,11.44939322,11.64121035,11.50761846,11.93918869,9.586637546,11.84919323
2067,4.842566289,22.67910611,,12.50290882,17.17232713,12.06240656,11.55192628,7.40595439,9.768172121,15.95830385,16.35862895,11.59644296,9.774213382
2068,5.594244925,16.76358192,,9.206892907,14.24543725,13.76451772,11.9357037,8.287669084,11.39592269,13.00491312,7.809563906,10.37802798,11.71110861
2069,4.449104501,21.2679844,,5.977123894,14.25070679,6.918570292,5.638073496,15.02070918,8.907199755,11.8492497,11.5606765,14.35033777,12.07731549
2070,6.453312457,18.36949246,,7.780415555,11.69870614,9.577612921,10.1631956,16.11342633,16.40638197,10.16094055,10.53543961,8.894589333,11.99863124
2071,4.807177531,18.32085417,,9.771208556,15.05973115,12.04514892,12.72146895,11.54286665,10.27683101,7.689274507,9.800243832,10.01430297,10.72139955
2072,5.152817779,17.33795359,,10.5969582,7.727555384,11.31291946,13.97605287,11.96438149,11.78422121,9.414953036,8.138178323,11.55482174,10.3435223
2073,6.185796146,18.21077122,,13.10047802,15.86762971,13.00263229,9.340158886,12.81277093,12.52459409,15.90678607,9.90020233,12.27862814,10.26625262
2074,4.315088875,20.91786045,,12.44025029,20.24468408,7.938180381,13.81085945,10.2596874,14.37281462,7.162371019,12.11593771,9.740292034,14.56576326
2075,4.692576072,17.12717353,,14.53066413,12.66374395,9.102490888,13.78806305,10.67607546,9.182315038,10.4192838,7.514471117,14.51513867,8.477971472
2076,4.670880874,21.31704725,,9.349328907,11.78101,14.00070191,5.548951217,13.59803793,12.23818407,18.01353586,11.98836019,16.29488671,7.253823686
2077,6.005756611,19.12001265,,13.9668706,14.47520427,15.10425013,14.00456013,11.37089417,14.26300722,12.2304223,17.09778822,12.82026095,10.64548977
2078,6.470791431,20.63489036,,10.26727228,14.36332703,11.24223466,15.24190488,11.47899308,15.49231995,7.379348591,14.80945047,18.22376048,8.73517646
2079,5.890844646,22.87961025,,9.73514057,14.98969667,11.36151951,10.85184657,10.51286563,14.05809695,8.076099938,16.79372683,9.094323356,7.643672065
2080,5.733152649,18.78627627,,8.057587429,15.10700436,8.498616038,12.61222579,6.749600273,11.46823932,14.48267336,6.922858597,10.86798782,10.35358163
2081,4.620451963,22.07919266,,12.14049345,16.42282208,11.76129692,8.407603304,11.83858659,12.1853794,5.792752174,8.226806066,6.426691985,8.467942987
2082,4.906976196,18.63191549,,16.88057749,7.247450512,12.34208387,13.19261563,13.49719079,14.29725491,9.457689507,9.903230845,8.808724471,7.272730047
2083,5.512224014,19.62245526,,10.06565928,12.80568066,16.63840674,11.76000738,10.19102261,10.10769735,9.968966469,11.90667208,6.44169009,7.982462181
2084,7.068119129,23.57220167,,10.35888307,22.72919523,12.07702607,15.36662035,10.60082162,11.89914286,8.189517363,17.25295862,12.28459027,15.49094125
2085,5.141553009,17.59265949,,10.81554488,14.65210123,14.37677815,10.61459245,8.025501886,11.25485807,12.26610185,9.443385303,6.006472522,7.160914341
2086,5.268260679,22.60566928,,14.23557542,22.07245129,5.804001328,11.68960249,13.14783243,11.25421892,11.16140267,9.877964851,9.436087785,7.682167848
2087,4.224055101,17.53307693,,4.774418124,12.55659356,10.14677582,8.187414828,11.24160003,11.49867289,8.132408926,10.21479579,8.400964137,8.638398936
2088,4.799039104,20.81148889,,8.195524777,19.22537204,11.79822437,5.980122019,17.15278969,15.49679524,6.169036652,11.55014309,15.52098455,9.182530922
2089,5.798813765,18.48622077,,8.18778012,16.46471561,12.91256682,9.709006242,16.11122662,7.753213565,7.073938929,9.781826479,10.23043758,15.22463819
2090,5.179943198,18.30306012,,8.864879356,14.64901625,9.337280533,8.709365631,12.0784955,13.21507327,15.74235671,15.07956565,12.79898557,8.42045594
2091,5.269116056,22.17031736,,7.703782564,8.227612898,8.482718662,22.06662009,10.6738656,10.56273139,12.08877919,8.647124334,11.40535414,6.576135102
2092,5.169842452,17.88999853,,11.90179245,10.27285206,12.9779406,14.21582986,9.123097024,12.78518915,11.67705242,12.99136288,12.62281622,8.055636466
2093,5.535145759,18.05810026,,9.253442077,13.00314497,10.02901087,10.91388858,10.00580909,12.48489121,10.76314967,7.334125018,8.893893169,8.064175534
2094,5.40390322,17.72217383,,13.39842139,13.56324597,9.976028525,7.853953456,10.81030308,9.753493573,15.61337425,9.043124551,6.820974146,11.06459584
2095,4.76492035,23.66755458,,13.56435823,7.491946821,13.36505561,11.99879385,14.30973379,20.84875525,6.589228236,10.87519066,13.77434883,8.985050605
2096,6.156651578,20.91973676,,9.156387798,9.723292481,12.23791118,11.80479963,11.26598336,10.39548918,18.47602946,6.793518809,8.744921302,11.28973332
2097,5.148925024,18.69907279,,8.968982575,13.17530714,10.61177392,9.071199438,15.17822216,14.02495925,7.213919313,11.57464476,12.72419488,9.606848071
2098,6.565783119,21.15348287,,11.40314995,16.372971,12.01510073,14.00140964,12.84011804,14.79559963,10.74967825,8.539118571,10.82359159,11.01945808
2099,5.889155901,18.82188751,,11.62502319,10.01384114,10.10865379,11.63600699,11.60037824,11.9690212,8.734336887,13.17616084,15.15718958,15.4843082
2100,4.689544711,18.19951528,,10.1120753,11.01058701,14.11072812,15.09920707,10.353031,8.102440382,11.94716317,,,
